time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,rss,doppler,label
1627918480,a1c0ec,40.68776295,-73.76890333,247.4924802,61.37638756,0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918480,1627918480,-80.3030382,-74.58062863,1
1627918490,a1c0ec,40.69816934,-73.74245906,247.9497336,62.56156489,0,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918490,1627918490,-79.50044399,6.180537701,1
1627918500,a1c0ec,40.70864649,-73.71621744,247.2892229,62.21756386,0,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918500,1627918500,-78.7346749,129.06124,1
1627918510,a1c0ec,40.71895431,-73.6905791,247.3256075,62.04922089,0,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918510,1627918510,-77.91960923,81.6823194,1
1627918520,a1c0ec,40.72918414,-73.66476539,247.2549736,62.38595491,-0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918520,1627918520,-77.04081756,-61.13365865,1
1627918530,a1c0ec,40.73980156,-73.63768278,246.844148,62.63514644,0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918530,1627918530,-76.04620464,-115.6866691,1
1627918540,a1c0ec,40.7494709,-73.61310814,246.4959916,62.54717514,0,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918540,1627918540,-75.05526486,-113.2548864,1
1627918550,a1c0ec,40.7600568,-73.58610578,246.1172358,62.62815781,0,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918550,1627918550,-73.92641143,100.2012064,1
1627918560,a1c0ec,40.77042991,-73.55964226,246.1172358,62.62815781,-0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918560,1627918560,-72.7414587,-111.2051799,1
1627918570,a1c0ec,40.78047876,-73.53400231,246.1172358,62.62815781,0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7536.18,1627918570,1627918570,-71.6273457,-92.15445971,1
1627918580,a1c0ec,40.79329304,-73.51846546,192.9919831,42.54717514,-0.32512,UCA4875 ,FALSE,FALSE,557,7315.2,7528.56,1627918580,1627918580,-72.65048235,3.520905495,3
1627918590,a1c0ec,40.80610732,-73.50292561,192.9919831,42.54717514,-1.30048,UCA4875 ,FALSE,FALSE,557,7307.58,7520.94,1627918590,1627918590,-72.73946441,-59.39891291,3
1627918600,a1c0ec,40.81888287,-73.48733775,192.9318546,42.71614972,-2.27584,UCA4875 ,FALSE,FALSE,557,7284.72,7498.08,1627918600,1627918600,-72.75159512,-92.29415083,3
1627918610,a1c0ec,40.83163028,-73.47182911,192.2344716,42.62815781,-2.60096,UCA4875 ,FALSE,FALSE,557,7261.86,7482.84,1627918610,1627918610,-72.64309023,-137.7849276,3
1627918620,a1c0ec,40.84431094,-73.45635477,191.4779464,42.70938996,-2.92608,UCA4875 ,FALSE,FALSE,557,7239,7452.36,1627918620,1627918620,-72.38433911,77.18891168,3
1627918630,a1c0ec,40.8569916,-73.44087746,191.4779464,42.70938996,-2.92608,UCA4875 ,FALSE,FALSE,557,7208.52,7421.88,1627918630,1627918630,-72.04602312,200.6877112,3
1627918640,a1c0ec,40.86970045,-73.42531488,192.1764014,42.79740184,-2.60096,UCA4875 ,FALSE,FALSE,557,7185.66,7391.4,1627918640,1627918640,-71.6874815,180.2988212,3
1627918540,a1c57e,40.76790619,-73.86021423,nan,nan,nan,nan,TRUE,FALSE,nan,nan,nan,1627918537,1627918537,-81.52954902,nan,0
1627918550,a1c57e,nan,nan,nan,nan,nan,nan,TRUE,FALSE,nan,nan,nan,1627918543,1627918543,nan,nan,1
1627918560,a1c57e,nan,nan,nan,nan,nan,nan,TRUE,FALSE,nan,nan,nan,1627918551,1627918551,nan,nan,1
1627918570,a1c57e,nan,nan,nan,nan,nan,nan,TRUE,FALSE,nan,nan,nan,1627918564,1627918564,nan,nan,1
1627918580,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,TRUE,FALSE,nan,nan,nan,1627918564,1627918570,nan,nan,1
1627918590,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,TRUE,FALSE,nan,nan,nan,1627918564,1627918570,nan,nan,1
1627918600,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,TRUE,FALSE,nan,nan,nan,1627918564,1627918570,nan,nan,1
1627918610,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,TRUE,FALSE,nan,nan,nan,1627918564,1627918570,nan,nan,1
1627918620,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918630,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918640,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918650,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918660,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918670,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918680,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918690,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918700,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918710,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918720,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918730,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918740,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,1
1627918750,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918760,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918770,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918780,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918790,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918800,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918810,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918820,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918830,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918840,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918850,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918860,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627918870,a1c57e,nan,nan,nan,nan,nan,RPA5628 ,FALSE,FALSE,nan,10203.18,nan,1627918564,1627918610,nan,nan,3
1627917000,a1d49e,40.73497009,-74.0925293,41.29995393,76.30995038,4.22656,N217MH  ,FALSE,FALSE,160,152.4,114.3,1627916998,1627917000,-87.54914277,87.85468578,0
1627917010,a1d49e,40.73586157,-74.0871152,43.08142161,78.28752769,1.30048,N217MH  ,FALSE,FALSE,160,175.26,144.78,1627917010,1627917010,-87.52646129,4.015060663,0
1627917020,a1d49e,40.73674606,-74.08212142,44.69745739,78.04341576,1.95072,N217MH  ,FALSE,FALSE,160,190.5,160.02,1627917020,1627917020,-87.51072512,-292.6804416,0
1627917030,a1d49e,40.73771667,-74.07666016,44.67080505,75.32360686,3.90144,N217MH  ,FALSE,FALSE,160,228.6,190.5,1627917030,1627917030,-87.48502205,124.9910886,0
1627917040,a1d49e,40.73823573,-74.07350714,46.27137095,81.68972283,1.95072,N217MH  ,FALSE,FALSE,160,251.46,220.98,1627917036,1627917040,-87.44731695,196.2431555,0
1627917050,a1d49e,40.73904419,-74.06628418,47.04280269,84.35175263,2.92608,N217MH  ,FALSE,FALSE,160,266.7,236.22,1627917049,1627917050,-87.33442327,-215.4601488,0
1627917060,a1d49e,40.7384491,-74.06079102,44.40340175,116.8619178,3.2512,N217MH  ,FALSE,FALSE,160,304.8,274.32,1627917059,1627917060,-87.23424312,-33.39381456,0
1627917070,a1d49e,40.73583984,-74.05737305,44.67080505,141.5462908,4.55168,N217MH  ,FALSE,FALSE,160,342.9,312.42,1627917069,1627917070,-87.17542694,174.3631611,0
1627917080,a1d49e,40.73237015,-74.05340715,44.4748665,131.2482709,4.55168,N217MH  ,FALSE,FALSE,160,365.76,342.9,1627917080,1627917080,-87.16071663,279.1424143,0
1627917090,a1d49e,40.73078737,-74.04897516,41.68266439,102.8356095,3.2512,N217MH  ,FALSE,FALSE,160,411.48,381,1627917090,1627917090,-87.17184458,-325.74088,0
1627917100,a1d49e,40.73080444,-74.04412842,41.41513841,83.58121327,3.2512,N217MH  ,FALSE,FALSE,160,441.96,419.1,1627917100,1627917100,-87.18418831,-228.8321087,0
1627917110,a1d49e,40.73126221,-74.03991699,45.00135463,79.46081627,-0.32512,N217MH  ,FALSE,FALSE,160,457.2,441.96,1627917108,1627917110,-87.20591774,125.0261881,0
1627917120,a1d49e,40.73223049,-74.03386896,45.92403294,77.05349048,0,N217MH  ,FALSE,FALSE,160,472.44,449.58,1627917120,1627917120,-87.20241011,-337.4803166,0
1627917130,a1d49e,40.73372017,-74.02868791,47.47401173,60.10109816,-2.60096,N217MH  ,FALSE,FALSE,160,464.82,441.96,1627917130,1627917130,-87.21484849,197.8121467,0
1627917140,a1d49e,40.73606873,-74.02441406,48.76646927,46.70981404,-0.65024,N217MH  ,FALSE,FALSE,160,441.96,426.72,1627917139,1627917140,-87.22430064,27.87174177,0
1627917150,a1d49e,40.73889831,-74.01942953,46.0879811,53.15792388,-1.6256,N217MH  ,FALSE,FALSE,160,441.96,426.72,1627917150,1627917150,-87.21780176,135.7755361,1
1627917160,a1d49e,40.74168975,-74.01573774,43.72774,45.05761542,0.65024,N217MH  ,FALSE,FALSE,160,426.72,411.48,1627917160,1627917160,-87.20017337,126.2064016,1
1627917170,a1d49e,40.74449331,-74.01199657,42.11219856,45.3128838,0.32512,N217MH  ,FALSE,FALSE,160,434.34,411.48,1627917170,1627917170,-87.16686952,104.6092365,1
1627917180,a1d49e,40.74703905,-74.00852595,41.18444731,45.92490151,0.65024,N217MH  ,FALSE,FALSE,160,441.96,419.1,1627917180,1627917180,-87.1169471,164.2122586,1
1627917190,a1d49e,40.74945297,-74.00500441,40.73214127,47.8596507,0.65024,N217MH  ,FALSE,FALSE,160,449.58,419.1,1627917190,1627917190,-87.05078967,-161.9231672,1
1627917200,a1d49e,40.75205256,-74.00125607,41.1876602,47.52522574,0,N217MH  ,FALSE,FALSE,160,457.2,426.72,1627917200,1627917200,-86.97429882,-157.6137846,1
1627917210,a1d49e,40.75442304,-73.99761521,43.07220601,49.32047588,0.32512,N217MH  ,FALSE,FALSE,160,457.2,426.72,1627917210,1627917210,-86.88759368,-114.4059646,1
1627917220,a1d49e,40.75702274,-73.99372891,39.82540906,48.55139187,6.5024,N217MH  ,FALSE,FALSE,160,502.92,472.44,1627917220,1627917220,-86.79924381,-167.6707723,1
1627917230,a1d49e,40.7593473,-73.99023887,37.5262127,48.67314649,3.57632,N217MH  ,FALSE,FALSE,160,541.02,518.16,1627917230,1627917230,-86.71212601,-22.1271224,1
1627917240,a1d49e,40.76130676,-73.98704831,35.9963786,50.96375653,3.57632,N217MH  ,FALSE,FALSE,160,571.5,556.26,1627917240,1627917240,-86.62724507,-16.83239436,1
1627917250,a1d49e,40.76338446,-73.98357967,36.26374104,51.6607511,1.6256,N217MH  ,FALSE,FALSE,160,601.98,579.12,1627917250,1627917250,-86.54110181,30.37643266,1
1627917260,a1d49e,40.76519636,-73.97985261,40.74513397,57.30394828,0,N217MH  ,FALSE,FALSE,160,609.6,586.74,1627917260,1627917260,-86.45037821,-150.095751,1
1627917270,a1d49e,40.76679385,-73.97493343,46.58488552,66.78991061,-0.32512,N217MH  ,FALSE,FALSE,160,617.22,601.98,1627917270,1627917270,-86.34775132,140.0446835,1
1627917280,a1d49e,40.76571913,-73.96979151,51.60875952,105.4260787,-2.27584,N217MH  ,FALSE,FALSE,160,609.6,601.98,1627917279,1627917280,-86.23101927,-12.27498722,1
1627917290,a1d49e,40.7623665,-73.96531035,48.11082928,134.6467709,1.95072,N217MH  ,FALSE,FALSE,160,609.6,594.36,1627917290,1627917290,-86.11562549,-154.0584159,1
1627917300,a1d49e,40.75941553,-73.96222928,36.26374104,141.6607511,0.65024,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917300,1627917300,-86.01484665,54.44861603,1
1627917310,a1d49e,40.75721091,-73.9597214,29.48082825,139.2488263,0,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917310,1627917310,-85.92055297,101.8710423,1
1627917320,a1d49e,40.75539026,-73.95765346,24.18434019,139.2913622,-0.32512,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917320,1627917320,-85.8348661,157.3569117,1
1627917330,a1d49e,40.75376099,-73.95614703,18.83876789,144.9920202,-1.95072,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917330,1627917330,-85.74900509,109.0969548,1
1627917340,a1d49e,40.75317497,-73.95445534,12.90218988,114.5739213,-1.95072,N217MH  ,FALSE,FALSE,160,594.36,586.74,1627917340,1627917340,-85.66499068,-108.0565794,1
1627917350,a1d49e,40.75365839,-73.95463277,4.42541462,344.4623222,1.6256,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917349,1627917350,-85.60768934,-156.8387358,1
1627917360,a1d49e,40.75426167,-73.95541154,14.26596901,315.6410058,0.97536,N217MH  ,FALSE,FALSE,160,609.6,594.36,1627917360,1627917360,-85.55422987,139.0171983,1
1627917370,a1d49e,40.75552188,-73.95674827,19.85114014,321.2184028,0,N217MH  ,FALSE,FALSE,160,617.22,601.98,1627917370,1627917370,-85.51176533,-21.65916038,1
1627917380,a1d49e,40.75687606,-73.95835912,18.64105421,317.9794744,1.30048,N217MH  ,FALSE,FALSE,160,609.6,601.98,1627917380,1627917380,-85.4676835,158.1893158,1
1627917390,a1d49e,40.7578246,-73.95969269,11.75366634,313.1985905,-0.32512,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917390,1627917390,-85.42449771,164.4343891,1
1627917400,a1d49e,40.75842469,-73.96059606,9.935563933,311.2505055,0,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917400,1627917400,-85.3743912,-3.581025124,1
1627917410,a1d49e,40.75869602,-73.96104744,1.626814769,308.4349488,-0.65024,N217MH  ,FALSE,FALSE,160,609.6,601.98,1627917407,1627917410,-85.3173064,66.98062253,1
1627917420,a1d49e,40.75858341,-73.9606974,9.787964638,113.0127875,-0.32512,N217MH  ,FALSE,FALSE,160,609.6,594.36,1627917420,1627917420,-85.25481726,128.8696344,1
1627917430,a1d49e,40.75717933,-73.95944527,32.41405463,145.9605172,-1.30048,N217MH  ,FALSE,FALSE,160,601.98,586.74,1627917429,1627917430,-85.17028209,-22.34011006,1
1627917440,a1d49e,40.75349843,-73.95778605,47.56312305,161.1466257,-1.30048,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917440,1627917440,-85.07355582,146.068208,1
1627917450,a1d49e,40.7491633,-73.95632422,51.08301991,165.6697828,-0.32512,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917450,1627917450,-84.97876871,-171.3085482,1
1627917460,a1d49e,40.74458735,-73.95545617,49.02357112,171.8214099,0.65024,N217MH  ,FALSE,FALSE,160,601.98,579.12,1627917460,1627917460,-84.88922269,-168.2663341,1
1627917470,a1d49e,40.74055469,-73.95611019,48.04477319,187.0053832,-0.65024,N217MH  ,FALSE,FALSE,160,601.98,586.74,1627917469,1627917470,-84.82390196,-14.99285817,1
1627917480,a1d49e,40.73633655,-73.95878314,47.04280269,205.6482474,0.32512,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917480,1627917480,-84.78683552,160.5964181,1
1627917490,a1d49e,40.73332146,-73.96263726,47.89857662,224.0874523,0,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917490,1627917490,-84.77271845,-57.22487354,1
1627917500,a1d49e,40.72990196,-73.96595871,49.3249594,216.3558171,-0.65024,N217MH  ,FALSE,FALSE,160,601.98,586.74,1627917500,1627917500,-84.75225255,-119.2550335,1
1627917510,a1d49e,40.72611767,-73.96916747,49.04785825,212.7243557,-0.97536,N217MH  ,FALSE,FALSE,160,609.6,586.74,1627917510,1627917510,-84.73932172,-123.5455818,1
1627917520,a1d49e,40.7222657,-73.97209855,47.53250987,209.9720577,-0.32512,N217MH  ,FALSE,FALSE,160,601.98,586.74,1627917520,1627917520,-84.72418692,66.99977565,1
1627917530,a1d49e,40.71860455,-73.97500904,48.22620973,211.0702026,1.95072,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917530,1627917530,-84.70412153,69.81525755,1
1627917540,a1d49e,40.7147654,-73.97735634,48.53254989,204.8645144,0,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917540,1627917540,-84.68356459,12.25524116,1
1627917550,a1d49e,40.71089486,-73.9800476,49.32764207,207.7920781,-0.65024,N217MH  ,FALSE,FALSE,160,617.22,601.98,1627917550,1627917550,-84.66678745,62.49158859,1
1627917560,a1d49e,40.70718626,-73.9833696,50.40763724,214.1780644,1.95072,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917560,1627917560,-84.66043168,83.53828263,1
1627917570,a1d49e,40.70348254,-73.98716993,50.27094544,217.8786966,-0.65024,N217MH  ,FALSE,FALSE,160,609.6,594.36,1627917570,1627917570,-84.66132884,-138.877378,1
1627917580,a1d49e,40.70037098,-73.9914224,48.08606888,226.0167829,0.32512,N217MH  ,FALSE,FALSE,160,601.98,594.36,1627917580,1627917580,-84.67624823,10.84793878,1
1627917590,a1d49e,40.69918594,-73.99639802,41.46622881,252.5614284,-0.65024,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917590,1627917590,-84.70591271,-18.75533557,1
1627917600,a1d49e,40.69943995,-74.00112651,41.19729737,274.0546041,0,N217MH  ,FALSE,FALSE,160,609.6,594.36,1627917600,1627917600,-84.73067924,50.72676325,1
1627917610,a1d49e,40.69987085,-74.00564911,41.68266439,277.1643905,1.6256,N217MH  ,FALSE,FALSE,160,624.84,594.36,1627917609,1627917610,-84.76065661,112.8890247,1
1627917620,a1d49e,40.69996776,-74.01111216,41.80945605,271.3421115,1.95072,N217MH  ,FALSE,FALSE,160,624.84,609.6,1627917620,1627917620,-84.79099878,51.08935142,1
1627917630,a1d49e,40.69903139,-74.01584944,44.37955459,255.3888578,-1.95072,N217MH  ,FALSE,FALSE,160,624.84,601.98,1627917630,1627917630,-84.82821731,84.01944709,1
1627917640,a1d49e,40.69697361,-74.02036041,44.99253227,238.966747,0.32512,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917640,1627917640,-84.84565398,-62.01384497,1
1627917650,a1d49e,40.69464,-74.02478113,44.67376721,235.1541776,0.97536,N217MH  ,FALSE,FALSE,160,624.84,601.98,1627917650,1627917650,-84.86907927,89.73294592,1
1627917660,a1d49e,40.69234093,-74.02919905,44.2541462,235.5376778,1.30048,N217MH  ,FALSE,FALSE,160,632.46,617.22,1627917660,1627917660,-84.89344163,-54.06544447,1
1627917670,a1d49e,40.69061902,-74.03359167,35.67883331,242.6626941,-0.65024,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917670,1627917670,-84.92082994,9.444993258,1
1627917680,a1d49e,40.69137257,-74.03671294,25.22874498,287.6626941,-1.30048,N217MH  ,FALSE,FALSE,160,617.22,601.98,1627917680,1627917680,-84.93110293,-38.35163999,1
1627917690,a1d49e,40.69260699,-74.03879055,26.51757975,308.0834454,0.32512,N217MH  ,FALSE,FALSE,160,617.22,601.98,1627917688,1627917690,-84.9264939,72.19014502,1
1627917700,a1d49e,40.69386709,-74.04188034,28.59216626,298.2758928,0.32512,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917699,1627917700,-84.92762543,83.80581427,1
1627917710,a1d49e,40.69457542,-74.04474032,15.44189169,288.0908476,0.65024,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917710,1627917710,-84.93068918,23.15097213,1
1627917720,a1d49e,40.69506238,-74.04419069,4.395411463,40.55604522,1.30048,N217MH  ,FALSE,FALSE,160,632.46,624.84,1627917719,1627917720,-84.88842173,-106.1578624,1
1627917730,a1d49e,40.69432445,-74.04302484,19.69050791,129.8552144,-1.6256,N217MH  ,FALSE,FALSE,160,632.46,624.84,1627917730,1627917730,-84.84592886,88.43216276,1
1627917740,a1d49e,40.69310193,-74.04082669,25.7222,126.2602047,-0.65024,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917740,1627917740,-84.81746788,88.43216276,1
1627917750,a1d49e,40.69255676,-74.03768122,29.03306088,102.8749837,0.32512,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917750,1627917750,-84.77532745,88.43216276,1
1627917760,a1d49e,40.6949718,-74.03752775,31.24162122,2.758540601,-2.27584,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917760,1627917760,-84.77058728,80.15526819,1
1627917770,a1d49e,40.69775828,-74.03888266,35.04266256,339.7636417,-1.30048,N217MH  ,FALSE,FALSE,160,601.98,586.74,1627917770,1627917770,-84.64214079,-52.30442476,1
1627917780,a1d49e,40.70078492,-74.04027086,35.83426512,340.826342,0.32512,N217MH  ,FALSE,FALSE,160,594.36,579.12,1627917779,1627917780,-84.61585356,128.7538762,1
1627917790,a1d49e,40.70384036,-74.04107177,36.70261411,348.7607851,0,N217MH  ,FALSE,FALSE,160,601.98,579.12,1627917789,1627917790,-84.57939452,12.25064802,1
1627917800,a1d49e,40.70682744,-74.03983418,34.50228291,17.43622979,2.27584,N217MH  ,FALSE,FALSE,160,617.22,594.36,1627917799,1627917800,-84.52105434,20.23556161,1
1627917810,a1d49e,40.70981088,-74.03795455,32.04453465,25.52754015,1.6256,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917810,1627917810,-84.45864956,3.305946112,1
1627917820,a1d49e,40.71199,-74.0363417,28.67073536,29.2933086,-0.97536,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917819,1627917820,-84.39237406,-25.93236852,1
1627917830,a1d49e,40.71441874,-74.03449538,29.77115475,29.95062669,0.32512,N217MH  ,FALSE,FALSE,160,617.22,609.6,1627917830,1627917830,-84.30908976,128.6458066,1
1627917840,a1d49e,40.71632291,-74.03310438,19.79105584,28.97262661,-0.32512,N217MH  ,FALSE,FALSE,160,617.22,617.22,1627917839,1627917840,-84.21859052,30.75998831,1
1627917850,a1d49e,40.71735831,-74.03229585,8.374541583,30.61965528,0.97536,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917849,1627917850,-84.14658944,167.5563142,1
1627917860,a1d49e,40.71740889,-74.03304836,7.986318527,275.0685828,0.65024,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917860,1627917860,-84.10474151,35.25714397,1
1627917870,a1d49e,40.71621341,-74.03406901,25.33342901,212.9074087,-0.65024,N217MH  ,FALSE,FALSE,160,624.84,617.22,1627917869,1627917870,-84.09999602,-170.3044386,1
1627917880,a1d49e,40.71373748,-74.0357887,34.26753151,207.765166,-4.55168,N217MH  ,FALSE,FALSE,160,609.6,601.98,1627917880,1627917880,-84.13861341,183.2838542,1
1627917890,a1d49e,40.71063477,-74.03782943,40.90395973,206.4993463,-7.80288,N217MH  ,FALSE,FALSE,1200,548.64,533.4,1627917890,1627917890,-84.21862639,-99.88734341,1
1627917900,a1d49e,40.7066982,-74.0392747,46.43979193,195.5526151,-5.85216,N217MH  ,FALSE,FALSE,1200,487.68,472.44,1627917900,1627917900,-84.30266961,193.4951272,1
1627917910,a1d49e,40.70330001,-74.03810924,46.23417876,165.4258085,-5.85216,N217MH  ,FALSE,FALSE,1200,441.96,434.34,1627917908,1627917910,-84.35252013,-98.07133722,1
1627917920,a1d49e,40.7006336,-74.03317656,44.30793612,125.4885014,-5.20192,N217MH  ,FALSE,FALSE,1200,403.86,388.62,1627917920,1627917920,-84.34810977,-156.1222155,1
1627917930,a1d49e,40.70011815,-74.02828107,44.19430283,97.90524292,-4.22656,N217MH  ,FALSE,FALSE,1200,358.14,342.9,1627917929,1627917930,-84.33785764,140.5741591,1
1627917940,a1d49e,40.70072132,-74.02285655,44.42425751,81.65430638,-3.90144,N217MH  ,FALSE,FALSE,1200,320.04,297.18,1627917940,1627917940,-84.31761796,-90.24915147,1
1627917950,a1d49e,40.70149688,-74.0181128,37.68104769,77.82878287,0.65024,N217MH  ,FALSE,FALSE,1200,304.8,289.56,1627917950,1627917950,-84.30669044,48.18676209,1
1627917960,a1d49e,40.70206789,-74.01422437,29.99698217,79.03624347,2.60096,N217MH  ,FALSE,FALSE,1200,304.8,289.56,1627917960,1627917960,-84.30425776,138.8980036,1
1627917970,a1d49e,40.7018352,-74.01099359,26.57739391,95.4257838,0.65024,N217MH  ,FALSE,FALSE,1200,312.42,297.18,1627917970,1627917970,-84.32630539,-144.1306627,1
1627917980,a1d49e,40.70150966,-74.00808872,20.48107461,98.40782459,-0.32512,N217MH  ,FALSE,FALSE,1200,320.04,304.8,1627917980,1627917980,-84.34783625,-100.6259384,1
1627917990,a1d49e,40.7017583,-74.00663748,8.562054559,77.26477373,-6.17728,N217MH  ,FALSE,FALSE,1200,297.18,281.94,1627917990,1627917990,-84.38090742,-41.1832304,1
1627918000,a1d49e,40.70266388,-74.00686059,13.14603236,349.4207731,-4.22656,N217MH  ,FALSE,FALSE,1200,236.22,220.98,1627918000,1627918000,-84.43663924,-22.04495716,1
1627918010,a1d49e,40.7028664,-74.00836439,20.89048074,280.0737545,-4.55168,N217MH  ,FALSE,FALSE,1200,190.5,175.26,1627918009,1627918010,-84.50371993,7.21927309,1
1627918020,a1d49e,40.70280372,-74.01171416,28.18195416,268.5870305,-0.65024,N217MH  ,FALSE,FALSE,1200,175.26,152.4,1627918020,1627918020,-84.57957831,124.1562073,1
1627918030,a1d49e,40.70176657,-74.01494031,30.93943373,247.0213649,-0.97536,N217MH  ,FALSE,FALSE,1200,175.26,160.02,1627918030,1627918030,-84.63564297,-77.38955593,1
